96500 98888
1 739534981 876560478
1 273463764 283455546
1 505213713 769512731
2 253587725 86833358
1 821847193 963933825
2 551649644 888662609
1 133300330 139159645
1 404630389 689721521
2 966897272 633693655
1 587116428 771426009
1 18570751 171956751
1 466355929 521765731
1 396516249 606840302
2 174399341 962029679
1 530227603 625672218
1 721240713 140454654
2 120071028 192117994
1 133014081 623139996
2 976861136 385610015
1 293041563 762525348
1 765627457 971635553
1 122880920 173332604
1 737135207 198264506
1 259579716 9978333
1 297444629 957433034
2 569224549 710326236
1 26152337 894137480
1 891430218 421752454
2 185282115 185218655
1 432830051 47554768
1 303971293 129408885
1 686431467 364492763
1 109639714 759661228
2 744632357 294307961
1 478599443 494580486
1 709482297 439757535
1 323617128 249971023
2 999233882 801735234
1 766230353 721595459
1 619587165 46256430
1 358853438 908630268
2 794906791 295646928
1 265446515 36042786
1 56827642 264934757
1 14398136 909776797
1 248448984 766842898
2 716659520 453755195
1 522074317 677842755
1 506610403 621361444
2 107119233 200126354
1 49378627 416369756
1 619094912 362894847
1 387486972 116099278
2 115555576 610327522
2 923301738 215477344
1 482591445 16165043
1 618027877 963611847
1 270792030 683800217
1 163202537 608422140
2 187412066 269061691
1 520848046 542742528
1 734128939 4504336
1 462062962 384313360
1 12398141 862620606
2 116600612 994378398
1 415390521 146633697
2 981330697 550615519
1 44882922 373488535
1 5530194 42647246
1 878830826 117168516
2 933419195 608369030
1 247695618 989922418
2 945367611 709417571
2 649407297 76546625
1 901576658 947256352
1 744413413 116504869
1 666810957 167579184
2 434214051 686122651
1 948767514 662507401
1 642492587 825132593
1 446795605 690903323
1 153222526 378101729
1 270082266 639698551
1 331643159 999487926
1 440248881 181779052
2 232672454 751191769
1 644139840 386204931
1 152963309 109387482
1 236943393 665903191
1 10270572 818811844
1 857975550 435357823
1 189502692 253495943
1 386170942 472419538
2 531078539 894968041
1 228280157 91783735
1 665912580 100942474
1 631355423 266873112
1 22612399 89468121
2 68714424 684605729
2 43604304 358592279
2 790367190 515005635
2 541881085 64732315
1 766990748 262147273
1 983939993 455380451
2 926303624 276051465
2 564674196 748976079
1 726150239 50479550
2 66501818 797537264
1 742637211 121627491
2 615703106 545891296
1 687090417 702047178
1 235016235 695434812
1 79276656 401369761
1 265922859 245000384
2 607934004 612591380
1 345250615 126272111
2 397517201 249971390
1 588435209 461341806
1 894896498 342956876
1 927431288 694326068
1 811808691 105060246
1 124815794 480505217
2 935083362 660736388
2 49875071 731695967
1 198545940 919509789
1 70637524 232366233
1 11778001 177345861
1 935125299 365571547
1 811663983 613415115
1 253813050 726386986
1 326258639 696173460
1 505821005 593356209
1 979339544 445045400
2 465565075 114784435
2 488556285 128478092
1 714825808 53833738
1 76970936 303839367
1 614179757 712768417
2 372915290 229997084
1 829450451 50355858
1 4386364 500154328
1 383364318 753151626
1 43957221 54638779
1 293138563 452342123
2 737454573 270881574
1 506517629 416613895
2 554070765 778253963
1 947066599 992516407
1 873856779 63201398
1 523217582 919849856
1 342641603 19258945
1 58563792 734141818
1 982391352 990153506
2 525290664 254917031
1 897139085 733916008
2 805697856 479471457
1 160476052 29028979
1 96044770 902704002
1 655848009 596905790
2 743994161 660071093
1 575455044 199556998
1 269316460 653698991
2 139724930 950250917
1 32296256 75769057
1 667093739 979834033
1 269988334 853962005
1 635662614 997893320
1 555783884 653357585
1 590484312 540877575
1 32009859 118788463
2 767620814 114248300
1 462687404 141891819
2 365151103 733808642
2 787107467 208910927
1 858316380 75741761
1 836473412 973660800
1 379829728 476839612
1 10075636 837489786
1 399646440 676352911
1 129489001 920705396
1 690025107 840279549
2 638655790 764594824
1 93095359 724077206
1 262258736 146132308
1 532749616 856450347
1 949173719 254165317
1 640791176 939783905
1 421438233 711314225
1 785139772 350115767
2 256767892 996292599
1 59507087 994188863
1 76427499 321754787
1 13863252 71442488
2 134879934 770276662
1 811279102 794192511
1 551489317 341530367
1 126494980 139801977
1 255452380 568340307
2 922831221 690411291
1 580624045 382632347
1 280777439 797823392
1 978660944 777233435
2 955961113 158757915
1 124550227 105066520
1 700519245 914576439
2 36678261 123725938
1 473431070 529081355
2 396187818 529351426
1 867531633 130654926
2 563460082 818198551
1 725824894 24857076
2 178410937 665446947
1 148909710 700025793
1 283233553 128058450
1 571321375 798963888
1 361041638 31002022
1 862957239 765247682
1 320984393 98750465
1 905624150 253977692
2 811158347 705125451
1 711158089 687506268
2 84023605 726446665
1 112567596 783471543
1 802455096 458473890
1 192196047 216535419
1 457585765 505012448
1 847581212 38399533
2 674428998 502459098
1 130642940 780583924
2 74983786 265547669
2 365071954 403551399
2 915988425 854677279
1 145435009 75763133
1 480926840 956436219
1 912203607 313245494
2 223506677 320800314
2 894852489 750781260
1 994082322 118812194
1 436361735 275025640
1 790829552 695989181
1 945566650 759698750
2 494196579 642640304
2 650640712 331716060
1 769453128 845178640
1 914372944 266070454
1 327650817 679210411
1 315145094 948921356
1 622886292 14614166
2 767788857 145568423
2 441479699 186279286
1 860055423 239066404
1 3222494 473365483
2 325301411 640427993
2 426331050 133489536
2 271374846 534749072
1 305996558 808299388
1 714038065 492117597
1 770680997 361641522
1 102594820 29254846
2 46474636 562643391
1 662878574 2516229
2 38209936 889762477
1 423837737 237588660
2 770168098 124261195
1 61545062 448222827
2 863338454 729877246
1 499012032 764558867
2 888180893 497438354
1 766814966 602746493
1 381769741 515878329
1 746578303 142072747
2 391134386 348182035
1 621535897 586340449
1 940245490 166770735
1 307624524 45215117
1 647435549 942611272
2 713040081 898869685
1 723725219 302379125
2 608094318 366526553
1 166127173 370655511
1 171830957 744872731
1 346613766 207409429
1 139663302 914469121
2 77103614 740779935
1 631155541 409445054
1 959547698 308949894
2 511454111 425183214
2 127777913 872715369
2 680338178 240821018
1 406458238 198124959
2 895831845 30948376
1 147809781 747893335
1 421083534 192339073
1 814096509 901711726
2 106245019 539597185
1 436323325 776952417
1 219412503 229494600
1 468080400 794683839
1 977491673 452648561
2 116964359 665423286
1 778599749 308120272
1 438337919 276495423
1 108735879 808313334
1 173921210 368532903
2 972678553 955897885
1 346036158 236970008
1 829129186 945822297
2 983993269 996285114
1 548729806 207069224
1 848227671 958996289
1 794718375 276422863
1 128631890 986099857
1 167659475 354251461
1 345237698 702154670
2 485749646 408958075
1 657757159 471735135
1 531111203 443951889
2 426373022 691429293
1 843857844 529757898
1 638789012 856173331
2 487278957 342284288
1 650354130 957583327
1 17604963 119827011
2 278986243 964984700
1 64417709 336677075
1 640700896 569931592
1 317311545 853241314
1 420753861 93975903
2 515499021 835992527
1 105146011 957449043
1 114925208 753150781
2 30503797 576208193
1 773860524 112860636
1 226293142 908277335
1 431232638 762616819
2 228440868 497886218
1 852604685 361542942
1 953035532 380641929
1 891652662 865401468
1 54216414 120677279
1 770508037 602186449
2 183795170 756916382
1 805548700 913068790
1 434486171 964676197
1 489070722 391707585
2 15690026 354756979
2 743054415 898145600
2 405564405 837835
2 227408150 675369037
2 967498174 143118981
2 48780159 302357737
1 46451364 609984396
2 540489898 157888876
2 119806733 45079223
1 611243740 759254579
2 219896139 122535333
1 58446423 347478191
1 443385295 1376553
1 889888865 79014925
1 613040797 543115451
1 281144664 734344448
2 912969084 500736973
2 868148326 757995942
1 665034199 370378536
1 861450333 60998657
1 905129277 881086838
1 95391015 652461952
1 29318954 989904715
1 468001263 257606858
1 669651350 15929170
2 161252322 43413340
1 545130042 628356370
1 469515565 293181877
1 647996272 776748145
1 173460018 207213547
1 694034450 298809224
1 862721288 94586519
1 683099012 190496400
2 533439439 919908695
1 380389734 151442219
1 114013553 463350725
2 383406226 102994313
1 264881269 125887852
1 301749325 84993286
1 287316179 379781997
2 11039869 863484641
1 659437836 801586063
1 574983208 859343934
2 714268166 271479232
1 512012049 212512592
1 960821480 597072567
1 77279559 195898834
1 3629777 669098501
2 31384074 338638203
1 744237871 461137769
1 658634471 538837459
1 436044366 28950729
1 842094763 962426589
2 955065617 140542172
1 957168746 335114345
1 538341152 344115431
1 724082729 661577332
2 12057222 220740845
1 82661391 661057506
2 375117820 740696795
1 520117273 352564021
1 383767716 883589449
1 913977518 62596613
1 348837261 277489317
1 129311423 669592753
2 781294058 139709979
1 329696544 494984326
1 182709817 695257687
1 724805337 276053175
2 413529411 931728985
1 794818122 952870692
1 762989031 931787780
1 288557179 555411105
1 869769753 299053542
1 968642831 54016357
1 879746997 482868984
2 254042870 501025854
2 369452342 803267095
1 231182700 689721477
1 115441034 832703775
1 900804375 852397853
1 432940781 761110231
2 684777387 688679036
2 292074865 902122660
1 16609811 781197945
1 690685602 996779357
1 63809713 855506538
1 611767223 612993703
1 800254802 985354631
1 499729023 930124722
2 351105222 533382776
1 264227694 671649640
1 113288084 362316546
1 454575019 443011954
1 488868346 930836378
1 612711896 664748707
2 266606665 309591
1 433150706 141836059
1 645264772 965584232
1 307515110 560799088
1 656549739 653463665
2 578087994 708896130
1 68994054 527853354
2 701403996 752200967
1 248755350 473485319
1 244512914 37823818
1 770623815 400583648
2 52056463 887129312
2 68263219 336632813
1 678469656 694321400
1 464858453 330511785
2 331033982 705489744
2 345645100 106909143
1 742315747 368254406
1 391661868 623637421
2 65124587 918230895
2 3645035 571034638
2 506062311 354018857
1 189530078 506751023
2 820793415 432956155
1 129594777 136956137
1 331321612 890214791
1 246552011 96672392
2 942445352 632629370
1 94928934 37727664
1 633593053 220014876
2 317039434 574839031
2 451915781 491850406
1 79235736 68132390
1 52986626 487993324
1 311592226 10905927
1 106449796 40821999
1 286791070 937188200
1 96726003 28811642
2 420458965 78121056
1 962045054 479822893
1 405533747 840073898
2 208805852 204653944
1 583474851 51488555
1 680521929 827135359
1 326852306 936516494
2 387304730 407663053
1 642764085 93232185
2 163551144 817987626
2 112784773 493103157
1 592055651 33084737
2 271180742 774431860
1 1450849 200572535
1 323210266 1775977
1 800379225 136069767
1 395858531 289992111
1 846637399 1098549
1 822769365 430493100
2 704505894 553214547
2 51904521 480923765
1 673416229 867741113
1 470831475 580339708
2 206823445 98594200
2 129756086 553109206
1 200148927 736603465
1 434215019 495370405
1 134839240 440837673
1 245039377 296152871
1 296196308 97233388
2 6506768 423540935
1 978164840 822126673
2 607923313 787412812
1 694873619 517820725
1 70940865 35651126
1 170777612 14151070
2 576234958 422669714
1 632787553 921383327
1 858800995 423710056
1 553539807 237356023
1 882711849 921012667
1 148216140 135118107
1 470737332 352583376
2 891399685 908584323
2 405823143 261501529
1 547725917 160070908
1 395970761 28758074
1 956097295 654590211
1 370684547 38100060
1 640007845 659241670
2 265444253 998025352
1 671915239 410405947
2 400906137 18738851
2 27668950 175574898
1 888815515 219090651
1 671929010 287350075
2 619061404 6747313
1 348468615 317085514
2 659202781 353005394
1 566303550 9219924
1 187503344 803171037
2 827077750 827075797
1 70445613 154401703
1 69786321 165604363
2 630035094 550940079
1 839840638 939074782
2 865029989 887713511
1 592883702 65236012
1 866007152 131022876
1 655404151 933940394
2 469560015 685747958
1 329319999 608843452
2 310732825 953843918
2 753117953 384820653
1 132644918 68089818
2 425109398 135558617
2 382821873 19191677
2 903753527 26671636
1 319472312 662030284
1 517870363 95969650
2 51996005 663990284
1 656942705 22613708
1 590991077 675163764
1 324215680 926921321
2 745352469 866833532
1 47131313 507490426
1 300375378 822407596
1 586574196 602572442
1 772820460 812374164
1 454305536 1757045
2 213246187 25941713
1 793143060 717391069
2 273646347 57160733
1 832068505 161854271
2 737023535 261855427
1 769592186 34842799
1 838982947 201742605
1 384628737 529405289
1 602782361 75757006
1 626895699 681240911
1 343413305 104352577
2 355665044 215404907
1 354615412 754109059
1 373497152 64912061
1 152300670 64337113
2 773541098 832213726
2 675945630 222689358
2 583786251 635715992
2 19880283 60929674
1 796534716 738894992
1 970837044 70427180
2 343308739 494395462
2 158564843 765088952
2 28329172 180002748
1 712130791 855839606
1 671942438 513034471
1 195159186 625888711
1 743506851 705281442
2 930808538 473708349
1 971545345 444445274
1 935894234 404160210
2 476835474 912324561
1 74021215 120002401
1 857724899 872138829
2 425064421 172608756
1 101062513 484048370
1 187413450 646827648
1 581823650 217040759
1 114415688 779582729
1 126952896 684535110
2 592144992 741660346
1 1447587 500253170
2 367031329 915490897
1 717448908 836097429
1 36908139 485296768
1 978709871 599549524
1 885653194 964074201
1 11661413 572356414
2 561466174 311820078
1 77856005 501313590
1 14074114 906389984
1 790241329 192638386
2 442187245 547608095
1 564998240 545711224
1 794268167 506733017
1 505288853 239412133
1 229700207 188760321
1 243812524 358292392
1 615346372 638208830
1 871828351 331150354
1 539346415 266722918
1 462030708 842220382
2 380904636 215465545
1 451748638 184666721
1 358967849 891073720
1 432294978 644517445
2 289877652 480785768
1 367087484 711804335
2 753672366 905883934
1 291963787 35234714
1 741777474 911434683
1 512793073 661302500
1 308263104 247432364
1 40289018 680176721
1 916570702 903588583
1 286853346 836377285
1 262178919 952131636
1 210623545 689849137
1 667775114 339780354
2 779167778 117565440
1 17943401 365503536
1 468763142 177605329
2 298713557 809469460
1 32959870 698732742
1 828691685 389699000
1 384632996 393964880
1 138414241 603358786
1 359029154 921426855
1 257523909 817768436
1 918913931 631532740
1 938661331 459097833
1 368606270 468236873
2 291695603 615812098
1 607142435 548098148
1 464827170 952222051
2 187248109 808403686
2 989405074 758178575
2 967532935 372842039
2 601326276 432677950
1 119525050 753283983
1 237642008 877128683
1 47061382 686665178
1 522680876 134861633
1 954629817 405986160
2 387926917 920320305
